Area,VehPower,VehAge,DrivAge,Credit,FuelType,Density,Amount
C,5,7,18,730,Diesel,399,773.11
D,6,2,28,766,Regular,1557,89
C,6,15,48,770,Regular,210,364.86
E,5,5,55,761,Regular,5449,1172
C,9,16,36,763,Regular,138,1172
D,10,4,31,760,Regular,745,3336.57
A,7,2,55,770,Diesel,34,423.57
D,6,3,69,770,Regular,1328,664.85
C,4,2,45,758,Regular,193,586
C,4,2,45,758,Regular,193,483.395
E,6,7,50,750,Diesel,5449,1172
E,4,13,28,744,Diesel,5449,1172
D,5,3,35,708,Regular,1328,586
D,5,3,35,708,Regular,1328,586
D,7,5,24,735,Regular,1328,1090.42
E,7,10,47,770,Diesel,5449,72.55
E,4,13,42,761,Regular,2472,1172
D,9,9,22,720,Regular,831,390.6667
D,9,9,22,720,Regular,831,101.7
D,9,9,22,720,Regular,831,390.6667
D,8,18,49,725,Diesel,831,2809.82
D,6,6,40,744,Diesel,831,1172
F,7,15,36,766,Regular,27000,87.88
E,8,1,34,770,Diesel,9307,1172
E,6,7,24,770,Regular,3103,7.47
E,6,7,24,760,Regular,3103,517.73
E,5,9,26,725,Regular,8549,586
E,5,9,26,725,Regular,8549,586
D,4,7,52,758,Diesel,745,1172
D,8,16,52,758,Regular,745,1044.45
D,9,10,24,730,Regular,745,84.32
D,4,16,49,770,Regular,745,215.93
D,4,16,49,770,Regular,745,185.535
B,10,22,56,756,Diesel,90,690.26
D,7,12,50,758,Regular,745,1172
B,5,15,44,770,Regular,90,1400.99
B,5,15,44,758,Regular,90,1172
D,5,8,26,752,Regular,1719,430.23
C,9,2,33,740,Diesel,182,988.99
A,8,15,21,720,Regular,46,690.74
A,8,15,21,720,Regular,46,179.35
C,5,4,35,769,Diesel,311,6070.56
E,5,11,32,752,Diesel,9307,1172
D,6,13,38,735,Diesel,745,586
D,6,13,38,735,Diesel,745,256.465
D,11,4,52,770,Regular,745,75.34
B,12,19,37,770,Diesel,57,6586
C,4,9,51,770,Diesel,272,1172
C,6,9,39,748,Diesel,159,1172
D,7,3,23,714,Regular,990,1172
A,5,17,20,725,Diesel,36,1169.16
B,4,4,24,752,Diesel,84,3478.84
C,7,16,50,770,Diesel,127,139.44
A,7,8,27,725,Regular,26,80.65
E,6,12,60,748,Diesel,2620,586
E,6,12,60,748,Diesel,2620,586
D,10,14,51,770,Diesel,500,2301.77
E,6,3,42,758,Diesel,3866,1172
E,5,16,29,735,Regular,3866,1172
B,6,14,50,770,Diesel,67,580.35
A,5,10,51,770,Diesel,19,237.93
C,6,11,26,730,Diesel,282,3728.16
A,6,4,45,760,Diesel,15,1172
B,7,5,28,752,Regular,71,1600.49
C,10,15,21,720,Diesel,238,1172
C,8,18,30,763,Diesel,153,1172
F,5,6,35,770,Regular,27000,2566.71
C,9,0,50,770,Regular,153,1172
A,6,11,44,770,Diesel,49,561.89
A,5,11,21,730,Diesel,32,612.34
D,5,18,54,770,Regular,1110,1172
C,7,12,37,758,Diesel,358,1172
C,5,6,42,770,Regular,182,348.19
A,5,6,47,752,Diesel,15,1172
A,5,8,25,748,Diesel,10,4280.26
A,5,3,23,730,Diesel,21,251.36
C,4,8,77,770,Diesel,182,1172
C,5,5,30,766,Diesel,103,1172
D,4,15,21,725,Regular,586,186.03
C,7,2,40,770,Diesel,142,232.01
D,5,7,33,761,Diesel,776,1172
D,5,16,69,770,Diesel,1601,1172
D,4,13,32,756,Diesel,537,188.7
C,4,8,68,770,Regular,478,782.13
D,8,1,42,770,Diesel,537,55
D,6,17,54,770,Regular,1601,71.09
E,4,3,28,756,Regular,3317,2000
E,6,15,54,744,Regular,3317,31
E,7,14,54,758,Regular,3317,1172
E,7,10,71,753,Regular,3317,6.27
D,6,1,41,757,Regular,721,767.13
E,6,6,45,770,Regular,3317,586
E,6,6,45,770,Regular,3317,1380.43
D,7,12,51,758,Regular,1326,1172
B,6,9,20,695,Diesel,82,1172
D,7,7,51,770,Regular,511,2500
B,5,8,46,758,Diesel,88,1172
D,7,4,34,730,Diesel,1313,3046.85
C,6,12,26,730,Diesel,101,261.42
A,4,14,37,764,Regular,43,500
A,6,4,36,744,Diesel,44,1719
D,7,15,43,737,Regular,1313,1172
E,6,4,33,770,Diesel,2537,1172
E,7,4,47,770,Diesel,3490,249.13
B,5,13,45,770,Diesel,99,631.8
C,7,20,89,770,Regular,357,1172
E,6,5,48,770,Diesel,2606,231.72
D,4,2,37,770,Regular,923,2364.75
E,7,4,42,770,Diesel,3293,2095.14
D,6,12,33,761,Diesel,1466,1172
E,12,5,40,751,Diesel,2105,1226.86
C,7,8,43,770,Regular,169,2500.49
E,4,4,70,752,Regular,8455,1172
E,6,2,62,770,Diesel,8455,1172
C,8,10,39,770,Diesel,244,1533.01
E,10,2,31,735,Diesel,8455,1172
E,9,2,33,770,Diesel,3457,1172
C,7,15,26,748,Regular,256,1172
C,4,11,38,770,Regular,177,1172
A,10,10,47,770,Diesel,46,1390.06
D,4,6,63,770,Regular,1426,2996.09
E,5,2,37,720,Diesel,8455,600
C,9,1,19,730,Regular,133,71.1
E,8,21,40,720,Regular,8455,1172
E,7,13,20,720,Regular,8455,3172
E,8,11,28,760,Diesel,3021,1350.27
E,7,8,31,735,Diesel,3021,183.71
E,9,8,26,735,Regular,3021,8712.82
E,12,2,43,770,Diesel,3021,1172
E,6,4,31,744,Diesel,3021,1172
E,4,12,25,720,Regular,3021,1268.09
D,6,9,19,720,Diesel,500,1172
B,4,13,35,740,Diesel,77,1172
C,6,4,28,720,Diesel,369,5531.4
E,6,8,23,725,Diesel,2733,87.65
E,10,14,64,680,Diesel,4762,6067.53
C,8,1,30,720,Diesel,471,35
C,8,1,30,720,Diesel,471,36.97
E,8,15,53,730,Diesel,4762,252.96
E,8,17,23,725,Regular,4762,6172
C,6,8,31,770,Diesel,213,1999.92
A,6,13,48,770,Diesel,5,173.35
A,4,14,60,770,Regular,24,1172
B,5,10,33,753,Diesel,92,3172
A,8,1,36,724,Diesel,20,1753.31
E,9,0,46,744,Diesel,3075,2445.68
C,6,7,19,720,Diesel,238,2788.38
E,6,15,21,695,Regular,4348,1172
C,5,5,32,725,Diesel,117,1172
E,6,6,20,695,Diesel,3075,1172
A,4,10,21,708,Regular,49,586
A,5,3,52,770,Diesel,27,82.05
C,5,14,34,730,Diesel,149,2672
A,6,10,23,730,Regular,35,1172
C,4,6,55,770,Regular,149,1495.66
A,5,8,56,770,Regular,32,1172
C,4,3,54,770,Regular,149,1172
A,5,3,53,770,Diesel,26,1172
D,6,9,40,770,Diesel,1541,558
C,7,0,37,770,Diesel,170,1043.58
C,6,17,27,735,Diesel,203,1172
B,4,6,57,762,Regular,83,1172
B,4,12,34,762,Diesel,60,1463.84
D,12,3,45,770,Regular,959,81.51
C,6,3,68,770,Diesel,133,1172
A,5,13,54,770,Diesel,21,1172
C,4,3,30,769,Regular,133,3073.88
F,5,15,39,770,Regular,27000,547.4
C,5,6,26,756,Regular,293,419.72
C,10,2,50,770,Diesel,133,441.34
B,5,2,67,744,Diesel,87,43.445
B,5,2,67,744,Diesel,87,586
D,6,10,49,770,Diesel,562,2430.35
D,7,9,50,770,Diesel,886,9330.43
D,6,4,26,725,Diesel,886,1172
C,8,5,27,714,Diesel,476,1301.76
D,8,3,44,768,Diesel,578,1511.96
D,4,11,51,770,Regular,886,2304.23
A,7,3,71,770,Diesel,41,1172
D,4,11,51,770,Regular,886,76.57
C,7,6,24,735,Regular,129,1172
C,8,15,27,720,Diesel,295,354.31
C,7,14,37,770,Diesel,295,74.15
C,5,11,53,770,Regular,171,1172
C,4,11,22,695,Regular,295,1172
A,7,20,46,770,Regular,13,790.88
E,4,2,22,720,Diesel,8455,1172
E,5,8,47,758,Regular,2216,149.38
E,6,11,48,770,Regular,2054,645.49
E,6,11,48,770,Regular,2054,265
C,12,10,63,770,Regular,263,43.81
E,6,9,22,725,Regular,4762,379.94
F,7,4,35,770,Regular,27000,339.56
F,9,13,25,735,Regular,27000,586
F,7,6,33,748,Regular,12374,1172
F,6,2,54,767,Diesel,27000,319.99
F,9,8,30,769,Regular,27000,76.22
F,6,7,47,770,Regular,22669,125.11
F,5,2,57,747,Regular,27000,1172
C,7,14,57,770,Regular,283,1172
C,7,12,64,752,Regular,196,194.58
A,4,16,27,735,Diesel,39,1172
C,4,12,22,720,Regular,282,1702.13
D,4,8,39,760,Regular,1210,762.5
C,6,2,31,769,Diesel,322,392.8
C,4,14,49,770,Regular,216,583.04
C,5,9,56,770,Diesel,156,671.64
A,4,3,54,770,Diesel,31,216.36
C,11,4,36,770,Diesel,350,1172
A,6,7,45,770,Regular,28,1798.9
E,4,15,57,770,Regular,4172,1172
C,6,13,28,740,Diesel,306,1172
D,6,5,72,770,Regular,1521,233.03
A,9,11,46,744,Regular,36,1172
C,5,11,59,765,Regular,378,586
C,5,11,59,765,Regular,378,586
D,6,1,82,770,Diesel,1182,1172
D,9,14,46,770,Regular,1228,1172
D,13,5,52,770,Regular,566,1172
E,5,14,30,767,Diesel,3541,703.34
D,6,9,29,748,Diesel,1397,784.58
C,5,8,45,758,Diesel,495,175.04
C,5,8,45,758,Diesel,495,586
E,6,5,56,748,Diesel,3963,1172
E,4,14,20,770,Regular,3963,297.84
C,4,6,83,748,Regular,304,1172
B,9,3,54,744,Regular,62,544.52
E,7,14,29,720,Regular,3021,6672
B,10,6,57,770,Diesel,73,4920.96
D,5,2,56,770,Diesel,1403,1172
D,5,9,48,770,Regular,613,845.99
D,4,3,65,770,Regular,883,1172
A,6,10,37,750,Regular,30,1172
E,4,8,44,770,Regular,3744,8415.28
B,7,9,31,751,Diesel,75,253.98
B,5,13,46,770,Regular,59,1172
A,7,12,38,749,Regular,19,1172
C,8,5,29,760,Regular,149,1000
C,4,1,45,765,Regular,149,1133.1
C,9,26,41,770,Regular,105,1172
C,8,12,25,770,Diesel,114,1172
D,14,11,43,748,Regular,1329,1172
D,4,12,39,770,Diesel,1296,178.92
E,13,8,55,740,Regular,4116,1172
E,9,17,56,770,Regular,4116,90.18
C,9,15,48,770,Regular,149,1172
C,4,15,48,770,Regular,149,1586
C,4,15,48,770,Regular,149,1133.645
C,6,13,35,758,Diesel,149,301.97
A,6,6,36,748,Diesel,26,3122.53
D,6,6,56,758,Diesel,1313,1172
A,5,2,43,770,Diesel,32,195.7
D,4,15,48,770,Regular,1313,3762.99
C,4,8,44,752,Diesel,298,1172
E,10,2,27,720,Regular,3859,1172
C,5,6,31,735,Diesel,101,1172
D,8,15,32,749,Regular,662,1172
D,10,1,30,766,Regular,1064,67.46
D,7,11,37,752,Diesel,1313,5150
B,5,8,20,725,Diesel,73,3171.61
C,6,11,45,770,Regular,214,906.87
C,5,7,25,730,Regular,214,1172
E,8,7,44,747,Diesel,3214,792.7
A,7,14,37,764,Diesel,13,555.56
A,11,4,24,708,Diesel,23,1172
A,7,9,25,744,Regular,13,751.44
A,8,11,57,770,Diesel,37,1172
C,8,15,56,753,Diesel,197,1172
B,10,12,42,770,Diesel,68,1172
C,4,11,42,758,Regular,140,1172
E,13,13,33,750,Regular,3688,701.68
C,5,7,33,749,Diesel,218,1172
E,7,11,55,770,Regular,3430,1676.35
C,11,2,46,743,Regular,368,1172
C,5,2,56,770,Regular,289,3610.5
C,6,2,38,770,Regular,210,1024.51
C,5,6,22,714,Regular,248,695.29
C,5,4,65,762,Regular,114,3609.22
D,6,5,58,765,Regular,1284,1172
C,4,7,43,770,Regular,122,292.79
B,4,3,56,730,Regular,67,595.74
D,4,12,37,770,Regular,1284,33.48
C,5,5,36,769,Diesel,159,1280.63
D,6,4,36,735,Regular,1219,1172
D,4,15,21,720,Regular,1219,586
D,4,15,21,720,Regular,1219,586
D,4,4,51,760,Regular,1284,1003.57
D,5,2,24,748,Regular,625,1023.57
A,7,4,68,770,Diesel,12,764.88
C,5,3,56,770,Regular,188,268.42
D,10,6,42,758,Regular,625,1172
D,7,11,49,770,Diesel,741,1172
D,6,9,58,770,Diesel,741,187.2
D,8,11,51,770,Regular,741,1735.23
A,6,13,54,768,Regular,22,1172
D,6,10,45,708,Diesel,741,82.05
A,7,11,42,770,Regular,31,426.54
A,5,9,36,760,Diesel,9,2715.81
A,7,6,26,756,Diesel,31,773.84
D,9,4,28,748,Regular,741,641.12
C,4,7,65,768,Diesel,270,30.35
D,6,10,35,760,Diesel,741,149.48
B,7,3,31,760,Diesel,81,210.35
A,5,21,79,745,Regular,22,1172
A,7,2,41,770,Regular,11,1172
A,6,6,64,770,Diesel,8,1777.14
C,6,2,57,770,Diesel,164,2606.37
C,6,7,38,770,Diesel,163,71.005
C,6,7,38,770,Diesel,163,586
C,14,14,39,760,Regular,152,76.5
C,7,0,38,726,Diesel,298,1150.9
D,9,2,48,770,Regular,912,139.64
D,9,2,48,770,Regular,912,76.01
C,8,10,69,770,Diesel,133,2522
D,4,6,33,770,Regular,511,11936.45
D,7,15,36,744,Diesel,1326,12177.24
D,10,2,43,765,Diesel,533,1780.02
A,8,11,52,770,Regular,39,1172
C,5,8,51,770,Diesel,173,1040.49
D,6,5,59,770,Regular,1326,993.88
A,5,7,27,748,Regular,30,2004.3
C,7,5,42,770,Regular,125,3870.69
C,4,8,55,765,Diesel,173,1172
A,7,18,51,770,Regular,7,76
C,9,15,46,770,Regular,481,15.02
F,9,13,35,770,Regular,27000,544.75
F,7,14,35,770,Regular,27000,1143.84
C,6,4,54,770,Diesel,303,1172
F,7,1,61,735,Regular,27000,1172
D,7,2,34,770,Regular,826,561.01
F,6,1,52,770,Regular,27000,239.93
F,14,13,42,770,Regular,16291,1172
F,8,2,57,708,Diesel,27000,1168.82
E,7,7,20,720,Regular,9422,573.42
E,5,5,77,718,Regular,9422,586
E,5,5,77,718,Regular,9422,586
E,11,0,41,770,Regular,3963,81.32
E,6,1,62,751,Regular,9422,1172
F,10,13,35,770,Regular,27000,450.64
C,6,9,23,720,Diesel,221,665.71
E,9,8,48,770,Diesel,2740,1172
B,7,5,47,720,Diesel,83,1172
E,5,4,39,770,Regular,2740,11265.8
E,7,11,25,740,Diesel,2740,1172
B,6,3,77,758,Diesel,92,1003.69
E,6,14,33,708,Diesel,2740,2549.42
C,5,1,41,770,Diesel,155,847.49
D,5,6,31,742,Diesel,1313,4440.37
B,6,2,55,766,Diesel,83,78.16
C,7,19,20,725,Regular,106,1172
A,7,11,35,770,Diesel,49,91.9
C,10,5,61,770,Diesel,106,1172
A,6,3,89,770,Regular,18,2010.7
A,7,4,35,765,Regular,49,531.55
A,5,12,53,758,Diesel,9,1172
C,7,5,38,770,Regular,393,3773.79
A,5,4,24,730,Regular,29,947.63
B,4,1,50,770,Regular,91,698.31
C,7,1,56,770,Regular,266,396.23
D,8,18,60,770,Diesel,1704,81.32
D,9,10,65,770,Regular,1704,701.17
D,9,10,65,770,Regular,1704,586
D,4,7,52,770,Regular,1704,1027.38
D,4,12,50,770,Regular,1704,1248.25
C,7,11,23,735,Regular,315,720.32
E,7,3,35,758,Regular,3744,1172
D,4,6,30,756,Regular,1232,2351.47
E,4,10,36,753,Regular,3744,1172
A,7,11,33,770,Diesel,20,713.9
C,6,2,53,751,Diesel,125,1172
E,6,5,60,770,Diesel,3386,1172
E,8,2,37,714,Regular,4059,584.55
C,10,14,53,770,Regular,151,102.27
C,9,2,56,758,Regular,473,1172
E,6,7,19,720,Regular,2054,14088.9
E,13,2,42,770,Regular,8549,76.5
B,7,5,48,765,Diesel,100,1172
E,5,19,36,744,Regular,9307,586
E,7,14,35,735,Regular,9307,1172
E,6,10,69,758,Regular,9307,5443.86
E,6,10,69,758,Regular,9307,475.69
E,7,2,41,734,Diesel,8549,1172
E,4,3,37,720,Regular,9307,3536.53
D,5,13,46,770,Diesel,889,74.14
C,7,4,56,770,Diesel,144,1172
E,7,9,65,744,Diesel,3628,433.67
D,9,7,41,768,Regular,889,3075.99
E,6,12,77,749,Regular,9307,1172
C,7,8,52,757,Diesel,322,941.53
E,5,7,56,770,Diesel,8455,1481.41
E,6,9,34,735,Regular,8455,415.91
D,6,3,45,770,Regular,884,8933.21
A,10,2,63,770,Diesel,13,1172
B,6,7,23,730,Diesel,93,409.99
F,4,6,24,714,Regular,27000,1564.79
D,9,19,40,742,Regular,1191,6115.96
D,7,16,29,720,Regular,1191,9334.65
C,14,24,27,740,Regular,286,1172
C,6,15,27,740,Diesel,286,1172
C,5,1,25,730,Diesel,194,1172
B,6,4,26,744,Diesel,71,451.47
B,6,8,57,770,Diesel,54,1172
E,7,8,27,760,Diesel,3021,1615.86
D,6,1,33,770,Regular,824,984.15
D,7,6,42,770,Regular,634,1172
D,5,7,43,748,Diesel,634,1172
B,6,17,41,708,Regular,60,404.64
F,7,1,68,770,Regular,10477,231.97
D,5,6,24,740,Diesel,634,3444.66
C,8,11,66,743,Diesel,108,1172
D,8,10,79,753,Regular,634,1172
D,5,12,33,769,Regular,979,1172
C,6,8,38,770,Diesel,405,14572
A,6,4,35,765,Diesel,29,1098.16
C,6,7,62,770,Regular,405,405
A,7,6,36,761,Diesel,49,1172
B,5,14,76,770,Regular,53,1172
C,4,17,38,749,Regular,405,71.76
C,7,1,40,758,Regular,405,6960
A,7,10,45,770,Regular,20,1172
C,6,14,62,770,Diesel,116,1203.45
E,6,16,50,770,Regular,8455,1172
E,7,6,38,770,Diesel,3457,1248.01
B,4,3,45,765,Regular,63,247
D,12,3,40,770,Diesel,1002,229.64
C,11,8,61,770,Regular,313,6337.65
E,4,1,23,740,Diesel,8455,5463.76
B,5,7,40,759,Regular,57,1172
D,13,4,80,770,Regular,1521,1172
D,6,6,30,756,Diesel,1002,3645.26
C,5,7,37,770,Regular,306,717.05
E,7,3,53,762,Regular,8455,1172
E,7,5,87,770,Regular,8455,150.36
D,5,4,53,766,Regular,1002,2592.69
E,6,6,43,770,Diesel,9307,486.73
C,7,15,23,725,Regular,322,1172
E,6,3,42,770,Diesel,8455,878.32
E,7,1,45,764,Diesel,9307,818.695
E,7,1,45,764,Diesel,9307,272.21
D,5,2,58,743,Diesel,1541,697.62
E,5,7,39,740,Regular,4172,5172
E,11,1,34,763,Diesel,2105,123.15
D,7,4,42,770,Regular,1410,2860.12
E,6,4,22,664,Regular,4348,332.445
E,6,4,22,664,Regular,4348,750
E,6,6,23,695,Regular,2257,1830
D,5,11,40,748,Diesel,1882,1172
E,4,3,69,725,Regular,4348,293
E,4,3,69,725,Regular,4348,586
D,4,11,21,725,Diesel,1287,3700
E,6,9,26,725,Diesel,2257,3672
A,4,2,29,763,Regular,21,738.65
C,5,6,50,770,Regular,254,1172
A,5,10,38,763,Regular,30,150.29
D,4,2,56,770,Regular,1313,913.01
D,6,16,49,770,Diesel,1313,1172
A,6,7,48,767,Regular,30,1172
C,8,12,38,767,Regular,222,1880.26
C,7,9,20,708,Regular,298,1741.57
A,6,6,21,735,Regular,32,2715.61
B,6,2,45,770,Diesel,56,334.13
E,5,3,29,740,Diesel,5539,1172
C,4,6,45,758,Regular,298,1172
B,5,7,28,744,Diesel,57,1529.67
C,6,7,30,744,Diesel,155,500
A,7,5,25,748,Regular,30,700.11
D,7,10,68,770,Regular,1818,1172
D,10,12,52,770,Regular,1601,2854.21
E,5,1,26,708,Diesel,3374,12004.23
C,8,5,46,730,Regular,137,965.78
D,7,4,48,770,Regular,1054,1000
D,7,4,26,752,Diesel,1054,5141.3
A,7,6,37,770,Regular,44,1134.28
B,8,11,30,725,Diesel,96,1172
A,6,6,40,770,Diesel,35,1172
D,7,14,38,770,Regular,1054,1172
A,11,8,22,730,Regular,44,90.81
A,5,15,44,770,Regular,44,726.44
C,6,13,22,673,Diesel,233,1172
C,8,13,44,770,Regular,405,2068.61
C,6,10,58,770,Regular,186,774.97
A,6,3,67,770,Diesel,12,1172
E,6,5,33,763,Diesel,2884,504.29
C,6,12,32,720,Diesel,186,542.72
D,7,13,20,725,Regular,1284,1172
C,8,17,20,720,Regular,448,1172
D,6,12,18,720,Regular,1284,334.28
B,5,11,19,720,Diesel,56,1874.92
C,5,3,49,770,Diesel,448,6180.49
C,5,9,25,720,Regular,194,345.29
D,7,11,31,766,Regular,1284,302.3
E,9,4,35,770,Regular,3488,1172
C,11,7,48,769,Regular,298,671.77
C,10,1,61,747,Diesel,298,1172
D,6,3,23,714,Diesel,942,341.74
D,7,3,48,770,Diesel,912,1172
C,14,3,52,770,Regular,256,154.98
C,7,4,30,748,Regular,106,106.48
C,7,2,51,769,Diesel,163,1172
A,8,14,51,770,Diesel,47,1172
B,10,8,56,770,Diesel,86,1417.78
C,7,1,45,770,Regular,298,1172
D,7,8,45,770,Regular,610,717.88
D,4,2,39,725,Diesel,583,1172
C,4,15,59,770,Regular,215,1172
E,7,17,41,752,Regular,3744,1172
E,4,36,42,758,Diesel,3744,4172
C,10,4,50,762,Diesel,461,586
C,10,4,50,762,Diesel,461,38.03
F,7,36,26,752,Regular,27000,120.735
F,7,36,26,752,Regular,27000,37.995
A,6,16,30,760,Diesel,44,1172
D,7,7,59,770,Regular,678,1468.07
B,11,4,38,770,Diesel,76,508.11
B,6,6,51,770,Diesel,81,1172
C,4,2,39,749,Diesel,146,1172
C,5,0,18,720,Regular,106,5345.05
B,7,14,57,770,Regular,58,1070.83
B,6,7,22,720,Diesel,81,1172
B,7,4,49,770,Diesel,73,1172
D,4,11,20,730,Regular,1645,10000
C,5,11,44,754,Diesel,287,1172
E,5,7,64,750,Diesel,3368,382.91
E,7,11,44,748,Regular,3368,1172
E,4,13,46,756,Regular,3055,245.42
C,7,4,48,770,Regular,226,1834.02
A,4,15,49,770,Diesel,45,5884.915
A,4,15,49,770,Diesel,45,293
B,8,11,54,769,Diesel,73,1172
D,4,17,54,758,Diesel,1408,586
D,5,14,64,756,Diesel,1408,235.05
D,7,14,29,730,Regular,1408,586
D,6,0,42,770,Diesel,1408,1172
C,7,13,20,720,Regular,169,4011.8
D,5,3,33,720,Regular,1408,1172
D,11,7,29,756,Regular,763,1396.43
D,6,12,20,720,Regular,1408,1172
D,4,9,39,725,Regular,1408,1172
C,4,1,23,740,Regular,127,219
D,5,0,32,770,Regular,1408,6660.03
D,5,12,43,720,Diesel,1408,4513.88
E,7,6,31,766,Diesel,3386,1172
E,6,7,59,720,Diesel,3301,77
B,5,15,47,757,Regular,83,8854.35
A,6,10,45,770,Diesel,35,31.09
A,6,10,45,770,Diesel,35,660.31
E,5,12,39,735,Regular,2620,1128
A,5,16,52,770,Diesel,32,1172
C,6,17,51,770,Diesel,405,355.04
B,5,2,45,758,Diesel,61,586
B,5,2,45,758,Diesel,61,586
C,7,14,22,730,Regular,393,77.5
C,6,8,45,765,Diesel,106,1172
B,6,4,28,766,Diesel,86,1928.49
C,5,6,54,770,Diesel,214,407.13
A,7,2,70,767,Regular,26,586
D,5,12,56,758,Diesel,1064,1172
A,6,3,46,770,Diesel,26,1172
C,5,10,26,730,Regular,220,1172
E,13,12,33,720,Regular,6465,1172
B,6,3,46,770,Diesel,79,1172
C,5,2,25,752,Diesel,165,82.4
C,4,2,54,770,Diesel,165,1172
E,6,2,29,766,Diesel,3386,1260.9
C,9,1,23,720,Diesel,347,1472
C,8,7,72,770,Diesel,125,440.06
C,13,22,42,770,Diesel,109,2560.97
C,6,0,39,770,Diesel,247,1300.75
C,6,14,53,770,Regular,174,1172
C,6,4,41,770,Diesel,165,500
C,8,15,30,749,Diesel,431,1172
D,8,9,55,762,Diesel,741,1730.65
D,4,15,21,720,Regular,1313,586
D,4,15,21,720,Regular,1313,57.805
D,11,2,34,766,Diesel,741,1172
D,13,2,53,770,Regular,741,500.47
C,4,3,36,740,Diesel,101,500.29
A,7,1,28,735,Regular,31,82.05
D,6,18,27,740,Diesel,741,1172
E,10,6,52,744,Diesel,5449,586
E,8,10,57,727,Diesel,5449,1172
C,5,3,43,770,Regular,320,2265.67
D,5,1,50,770,Regular,1328,1172
C,6,2,43,770,Regular,208,1655.82
C,5,1,34,752,Diesel,173,874.16
E,7,4,53,744,Diesel,5449,1172
E,9,11,31,735,Regular,5449,150.91
C,7,10,58,770,Diesel,200,11500
E,6,3,47,769,Diesel,5449,977.11
E,10,0,57,752,Diesel,4646,12224.67
E,7,11,59,770,Regular,5449,1172
C,7,0,37,770,Diesel,157,80.92
E,6,10,48,746,Regular,5449,89.44
C,4,12,46,770,Regular,473,1172
E,9,10,33,749,Regular,6485,490.595
E,9,10,33,749,Regular,6485,53.025
E,5,13,68,770,Diesel,3317,1172
C,9,11,53,770,Regular,499,443.12
C,7,7,48,764,Regular,376,259.79
E,7,11,49,752,Diesel,3317,12378.38
E,4,6,76,724,Regular,3317,1172
E,8,13,45,770,Regular,3317,1172
C,4,0,58,770,Regular,328,70
E,6,8,54,770,Diesel,3317,1172
E,4,7,28,720,Regular,3317,586
D,7,3,33,767,Regular,609,750.64
C,10,6,53,770,Regular,499,1381.84
E,14,20,48,770,Regular,3317,3982.38
B,4,7,46,770,Regular,77,1172
E,5,2,19,725,Regular,3233,8672
E,6,12,24,730,Regular,2051,1172
D,7,10,35,767,Regular,1943,2170.53
A,7,2,26,744,Diesel,23,1440.24
F,5,3,25,730,Regular,27000,1172
A,10,11,27,714,Regular,11,1172
B,7,14,50,770,Diesel,57,757.01
E,4,13,22,708,Diesel,6485,1172
A,8,1,60,770,Diesel,15,4574.79
B,7,2,42,758,Diesel,72,1311.62
B,6,4,33,732,Diesel,72,1172
C,8,15,32,760,Diesel,176,66.97
C,7,19,37,745,Regular,374,1172
D,7,10,63,770,Diesel,1054,9982.44
D,7,3,27,761,Diesel,1054,1896.75
D,7,10,34,730,Regular,1054,218.51
E,11,13,53,770,Regular,8549,1172
C,7,11,51,770,Regular,128,3372
D,6,8,42,770,Regular,1054,860.05
D,11,12,44,770,Regular,1054,135.04
D,7,17,44,762,Diesel,1054,1172
A,6,3,60,770,Diesel,37,418.18
D,6,5,72,770,Diesel,1054,3583.24
D,10,12,28,725,Regular,1378,762.74
D,6,9,35,725,Diesel,1408,1362
C,5,11,33,770,Diesel,349,1228.85
D,12,7,26,740,Diesel,1408,1172
B,4,12,39,730,Regular,88,1158.42
C,10,7,20,725,Regular,144,5172
D,6,4,25,740,Diesel,1408,2672
B,10,12,19,720,Regular,66,372.72
B,10,12,19,720,Regular,66,586
D,7,12,37,744,Diesel,1199,1172
D,4,13,37,744,Diesel,1199,1990.16
D,6,15,52,770,Diesel,957,1172
D,9,9,64,770,Regular,568,1172
C,6,7,31,735,Diesel,133,1172
C,5,14,32,730,Regular,458,108.72
A,4,8,44,758,Regular,27,1172
A,10,7,51,770,Regular,25,558.29
C,7,12,48,770,Diesel,166,293.91
C,7,12,48,770,Diesel,166,587.3
A,6,13,34,753,Diesel,29,1172
C,6,11,37,770,Regular,115,1214.34
C,6,10,40,769,Diesel,405,2555.05
C,10,9,40,770,Diesel,405,1172
B,4,4,57,770,Diesel,75,75.12
C,5,12,48,770,Diesel,162,810.62
E,5,6,63,770,Regular,3744,1172
D,6,4,48,770,Diesel,610,2433
D,6,4,48,770,Diesel,610,179.36
E,6,7,53,770,Diesel,3744,1172
C,9,1,34,770,Diesel,388,1172
B,11,10,57,749,Regular,97,1172
C,4,12,40,770,Diesel,229,1166.32
C,6,4,21,720,Diesel,229,554.85
C,4,17,21,720,Regular,229,8171.53
B,6,7,46,766,Diesel,94,332.2
A,5,8,26,720,Regular,48,690.34
C,4,16,20,720,Regular,335,1172
A,6,2,34,770,Diesel,23,1172
D,5,6,34,765,Diesel,930,1172
E,4,12,47,770,Regular,2606,61.4
C,5,6,67,763,Diesel,107,75.99
A,5,1,62,770,Diesel,46,1172
C,5,16,44,740,Regular,311,1172
D,5,17,30,725,Regular,505,11517.21
A,6,4,37,757,Diesel,20,1172
E,6,14,43,763,Regular,2740,1172
E,11,8,44,770,Diesel,2740,2344
E,4,17,43,770,Regular,2740,1172
