Month,Hour,Workday,Temp,Weather,Windspeed,Bikes
Aug,21,1,0.76,clear,0.1045,47
Aug,22,1,0.74,clear,0,17
Aug,23,1,0.74,clear,0.0896,14
Aug,0,1,0.7,clear,0.1045,6
Aug,1,1,0.7,clear,0.1343,9
Aug,2,1,0.66,clear,0.1343,3
Aug,3,1,0.64,clear,0.1343,2
Aug,4,1,0.64,clear,0.1642,1
Aug,5,1,0.64,clear,0.194,2
Aug,6,1,0.62,clear,0.1642,5
Aug,7,1,0.66,clear,0.1343,15
Aug,8,1,0.7,clear,0.1642,29
Aug,9,1,0.72,clear,0.2239,31
Aug,10,1,0.74,clear,0.2537,36
Aug,11,1,0.76,clear,0.2537,59
Aug,12,1,0.78,clear,0.2537,50
Aug,13,1,0.76,clear,0.2239,51
Aug,14,1,0.8,clear,0,39
Aug,15,1,0.8,clear,0.2985,52
Aug,16,1,0.8,clear,0.194,57
Aug,17,1,0.8,clear,0.2537,96
Aug,18,1,0.78,clear,0.0896,74
Aug,19,1,0.74,clear,0.194,48
Aug,20,1,0.72,clear,0.1343,56
Aug,21,1,0.7,clear,0.0896,35
Aug,22,1,0.7,clear,0,34
Aug,23,1,0.66,clear,0.1642,22
Aug,0,1,0.64,clear,0.1642,12
Aug,1,1,0.64,clear,0.1343,4
Aug,2,1,0.62,clear,0.194,0
Aug,3,1,0.62,clear,0.1642,0
Aug,4,1,0.62,clear,0.1343,0
Aug,5,1,0.6,clear,0.1343,2
Aug,6,1,0.62,clear,0.1343,3
Aug,7,1,0.64,clear,0.1642,17
Aug,8,1,0.68,clear,0.2239,29
Aug,9,1,0.72,clear,0.1343,27
Aug,10,1,0.74,clear,0.1045,44
Aug,11,1,0.76,clear,0,48
Aug,12,1,0.8,clear,0,55
Aug,13,1,0.78,clear,0.0896,74
Aug,14,1,0.8,clear,0.194,51
Aug,15,1,0.8,clear,0.1642,59
Aug,16,1,0.82,clear,0,68
Aug,17,1,0.82,clear,0,93
Aug,18,1,0.76,clear,0.2985,89
Aug,19,1,0.74,clear,0.2239,101
Aug,20,1,0.72,clear,0.2239,77
Aug,21,1,0.7,clear,0.1343,73
Aug,22,1,0.68,clear,0,74
Aug,23,1,0.68,clear,0,51
Aug,0,0,0.68,clear,0.1045,15
Aug,1,0,0.68,cloudy/misty,0.0896,13
Aug,2,0,0.68,clear,0,16
Aug,3,0,0.66,clear,0.1343,9
Aug,4,0,0.64,cloudy/misty,0.1343,5
Aug,5,0,0.64,clear,0.1045,3
Aug,6,0,0.64,clear,0.0896,3
Aug,7,0,0.66,cloudy/misty,0.194,10
Aug,8,0,0.7,cloudy/misty,0.1642,28
Aug,9,0,0.7,cloudy/misty,0.1642,70
Aug,10,0,0.72,cloudy/misty,0.2239,97
Aug,11,0,0.74,cloudy/misty,0.194,122
Aug,12,0,0.66,cloudy/misty,0.1642,175
Aug,13,0,0.74,cloudy/misty,0.3284,61
Aug,14,0,0.74,clear,0.2537,113
Aug,15,0,0.68,light rain/snow,0.3582,150
Aug,16,0,0.7,cloudy/misty,0.2836,148
Aug,17,0,0.72,cloudy/misty,0.2537,97
Aug,18,0,0.7,clear,0.2239,123
Aug,19,0,0.68,cloudy/misty,0.2836,67
Aug,20,0,0.68,cloudy/misty,0.2239,78
Aug,21,0,0.68,cloudy/misty,0.3881,40
Aug,22,0,0.68,cloudy/misty,0.3881,36
Aug,23,0,0.66,cloudy/misty,0.3284,25
Aug,0,0,0.66,light rain/snow,0.2985,19
Aug,1,0,0.64,light rain/snow,0.2239,16
Aug,2,0,0.64,light rain/snow,0.2239,13
Aug,3,0,0.64,cloudy/misty,0.2537,5
Aug,4,0,0.64,light rain/snow,0.194,1
Aug,5,0,0.64,cloudy/misty,0.1642,1
Aug,6,0,0.64,cloudy/misty,0.1045,2
Aug,7,0,0.66,cloudy/misty,0.194,4
Aug,8,0,0.66,cloudy/misty,0.2836,20
Aug,9,0,0.66,light rain/snow,0.2836,27
Aug,10,0,0.7,clear,0.2239,67
Aug,11,0,0.7,clear,0.194,81
Aug,12,0,0.7,cloudy/misty,0.2239,98
Aug,13,0,0.72,clear,0.2537,144
Aug,14,0,0.74,clear,0.194,126
Aug,15,0,0.74,clear,0.194,128
Aug,16,0,0.74,clear,0.1642,116
Aug,17,0,0.76,clear,0.1343,133
Aug,18,0,0.74,clear,0.1642,125
Aug,19,0,0.72,clear,0.2239,75
Aug,20,0,0.7,clear,0.1642,67
Aug,21,0,0.6,light rain/snow,0.4925,51
Aug,22,0,0.6,light rain/snow,0.4925,14
Aug,23,0,0.6,light rain/snow,0,5
Aug,0,1,0.6,light rain/snow,0.0896,7
Aug,1,1,0.6,cloudy/misty,0.1343,1
Aug,2,1,0.6,cloudy/misty,0,0
Aug,3,1,0.6,clear,0.194,1
Aug,4,1,0.6,clear,0.1343,1
Aug,5,1,0.6,cloudy/misty,0.194,3
Aug,6,1,0.6,clear,0.2537,3
Aug,7,1,0.6,clear,0.2537,10
Aug,8,1,0.64,clear,0.3284,29
Aug,9,1,0.64,clear,0.3284,52
Aug,10,1,0.68,clear,0.2836,54
Aug,11,1,0.72,cloudy/misty,0.2537,41
Aug,12,1,0.74,clear,0.2836,62
Aug,13,1,0.78,clear,0.2836,53
Aug,14,1,0.74,clear,0.0896,56
Aug,15,1,0.74,light rain/snow,0.2985,49
Aug,16,1,0.74,clear,0.3284,58
Aug,17,1,0.74,clear,0.2836,59
Aug,18,1,0.7,clear,0.194,70
Aug,19,1,0.7,clear,0,54
Aug,20,1,0.66,clear,0.1343,45
Aug,21,1,0.66,clear,0.194,34
Aug,22,1,0.66,clear,0.2537,22
Aug,23,1,0.64,clear,0.2239,11
Aug,0,1,0.64,clear,0.1045,8
Aug,1,1,0.64,clear,0.1642,4
Aug,2,1,0.62,clear,0.2239,1
Aug,3,1,0.62,clear,0.2239,1
Aug,4,1,0.64,clear,0.2985,0
Aug,5,1,0.62,clear,0.2836,1
Aug,6,1,0.62,clear,0.3284,4
Aug,7,1,0.64,clear,0.2537,18
Aug,8,1,0.7,clear,0.4478,24
Aug,9,1,0.68,clear,0.2836,27
Aug,10,1,0.7,clear,0.3881,28
Aug,11,1,0.74,clear,0.2239,40
Aug,12,1,0.76,clear,0.3284,42
Aug,13,1,0.76,clear,0.2985,45
Aug,14,1,0.76,clear,0.4179,65
Aug,15,1,0.8,clear,0.2985,36
Aug,16,1,0.8,clear,0.2239,55
Aug,17,1,0.76,clear,0.3284,75
Aug,18,1,0.76,clear,0.2239,54
Aug,19,1,0.74,clear,0.194,56
Aug,20,1,0.74,clear,0,48
Aug,21,1,0.72,clear,0,38
Aug,22,1,0.7,clear,0,31
Aug,23,1,0.66,clear,0.1343,20
Aug,0,1,0.66,clear,0.0896,8
Aug,1,1,0.64,clear,0.1642,2
Aug,2,1,0.66,clear,0,0
Aug,3,1,0.64,clear,0,1
Aug,4,1,0.64,clear,0,0
Aug,5,1,0.64,clear,0,0
Aug,6,1,0.62,clear,0,4
Aug,7,1,0.66,clear,0.0896,12
Aug,8,1,0.7,clear,0.1642,35
Aug,9,1,0.74,clear,0.0896,31
Aug,10,1,0.76,clear,0.0896,27
Aug,11,1,0.78,clear,0.1045,20
Aug,12,1,0.8,clear,0.2836,26
Aug,13,1,0.8,clear,0.194,38
Aug,14,1,0.82,clear,0.1642,54
Aug,15,1,0.8,clear,0.1343,42
Aug,16,1,0.82,clear,0.2239,62
Aug,17,1,0.8,clear,0.2239,46
Aug,18,1,0.76,clear,0.2537,86
Aug,19,1,0.76,clear,0.2239,50
Aug,20,1,0.74,clear,0.2537,37
Aug,21,1,0.72,clear,0.2239,38
Aug,22,1,0.7,clear,0.194,29
Aug,23,1,0.7,clear,0.2836,20
Aug,0,1,0.68,clear,0.1343,18
Aug,1,1,0.66,cloudy/misty,0.1642,13
Aug,2,1,0.66,clear,0.2239,2
Aug,3,1,0.66,clear,0.2836,0
Aug,4,1,0.64,clear,0.2239,0
Aug,5,1,0.64,clear,0.2836,0
Aug,6,1,0.64,cloudy/misty,0.2537,6
Aug,7,1,0.64,clear,0.2985,19
Aug,8,1,0.66,clear,0.2836,27
Aug,9,1,0.72,clear,0.2537,42
Aug,10,1,0.74,clear,0.2537,37
Aug,11,1,0.76,clear,0.2537,44
Aug,12,1,0.8,clear,0.2836,34
Aug,13,1,0.8,clear,0.3582,33
Aug,14,1,0.82,clear,0.3284,67
Aug,15,1,0.8,clear,0.3582,56
Aug,16,1,0.8,clear,0.3582,49
Aug,17,1,0.8,light rain/snow,0.2985,44
Aug,18,1,0.76,light rain/snow,0.2537,48
Aug,19,1,0.66,clear,0.1045,26
Aug,20,1,0.66,clear,0.1045,24
Aug,21,1,0.68,cloudy/misty,0,12
Aug,22,1,0.7,cloudy/misty,0.1045,18
Aug,23,1,0.7,cloudy/misty,0.1343,20
Aug,0,1,0.68,light rain/snow,0.194,9
Aug,1,1,0.64,light rain/snow,0,1
Aug,2,1,0.64,light rain/snow,0,0
Aug,3,1,0.64,clear,0,2
Aug,4,1,0.64,clear,0,1
Aug,5,1,0.64,clear,0,1
Aug,6,1,0.64,clear,0,2
Aug,7,1,0.66,cloudy/misty,0.0896,12
Aug,8,1,0.66,cloudy/misty,0,30
Aug,9,1,0.7,clear,0.1343,31
Aug,10,1,0.72,clear,0.0896,57
Aug,11,1,0.72,cloudy/misty,0.0896,45
Aug,12,1,0.74,cloudy/misty,0.0896,54
Aug,13,1,0.76,cloudy/misty,0.194,63
Aug,14,1,0.78,clear,0.194,78
Aug,15,1,0.8,clear,0.1045,66
Aug,16,1,0.8,clear,0,66
Aug,17,1,0.76,clear,0.5224,85
Aug,18,1,0.76,clear,0.5224,88
Aug,19,1,0.62,light rain/snow,0.4627,33
Aug,20,1,0.62,light rain/snow,0.2985,12
Aug,21,1,0.62,clear,0.1343,18
Aug,22,1,0.6,clear,0.1343,25
Aug,23,1,0.6,cloudy/misty,0.0896,18
Aug,0,0,0.6,clear,0,21
Aug,1,0,0.62,clear,0,12
Aug,2,0,0.62,clear,0,10
Aug,3,0,0.62,clear,0,9
Aug,4,0,0.6,cloudy/misty,0,1
Aug,5,0,0.6,clear,0,0
Aug,6,0,0.6,cloudy/misty,0.1343,6
Aug,7,0,0.62,clear,0,8
Aug,8,0,0.66,clear,0,27
Aug,9,0,0.7,clear,0,51
Aug,10,0,0.72,clear,0.1045,114
Aug,11,0,0.72,clear,0,115
Aug,12,0,0.74,clear,0.1343,156
Aug,13,0,0.76,clear,0.1343,158
Aug,14,0,0.8,clear,0.194,147
Aug,15,0,0.8,clear,0.194,175
Aug,16,0,0.8,clear,0.194,151
Aug,17,0,0.8,clear,0.194,180
Aug,18,0,0.76,clear,0.2537,169
Aug,19,0,0.74,clear,0.194,109
Aug,20,0,0.74,clear,0.2239,78
Aug,21,0,0.72,clear,0.2239,81
Aug,22,0,0.7,cloudy/misty,0.194,77
Aug,23,0,0.7,clear,0.1343,59
Aug,0,0,0.7,clear,0.194,6
Aug,1,0,0.68,clear,0.2239,17
Aug,2,0,0.68,clear,0.194,13
Aug,3,0,0.66,clear,0.2239,25
Aug,4,0,0.68,clear,0.2239,1
Aug,5,0,0.66,clear,0.2985,0
Aug,6,0,0.66,clear,0.2836,4
Aug,7,0,0.68,clear,0.2985,12
Aug,8,0,0.7,clear,0.2239,30
Aug,9,0,0.72,clear,0.2239,80
Aug,10,0,0.74,clear,0.2537,97
Aug,11,0,0.8,clear,0.2836,132
Aug,12,0,0.82,clear,0.2836,135
Aug,13,0,0.8,clear,0.4179,94
Aug,14,0,0.7,light rain/snow,0.3881,78
Aug,15,0,0.7,clear,0.2836,17
Aug,16,0,0.72,clear,0.1642,97
Aug,17,0,0.72,clear,0.1343,91
Aug,18,0,0.72,clear,0.2537,96
Aug,19,0,0.72,clear,0.2537,81
Aug,20,0,0.7,clear,0.2537,41
Aug,21,0,0.7,clear,0.2537,45
Aug,22,0,0.7,cloudy/misty,0.194,37
Aug,23,0,0.7,clear,0.1642,20
Aug,0,1,0.68,clear,0.1642,18
Aug,1,1,0.68,clear,0.0896,8
Aug,2,1,0.7,cloudy/misty,0.1045,2
Aug,3,1,0.7,light rain/snow,0.1343,0
Aug,4,1,0.68,clear,0.194,2
Aug,5,1,0.66,clear,0.3582,1
Aug,6,1,0.66,clear,0.2985,6
Aug,7,1,0.66,clear,0.3284,11
Aug,8,1,0.66,clear,0.3284,20
Aug,9,1,0.68,clear,0.2537,36
Aug,10,1,0.7,clear,0.2836,36
Aug,11,1,0.72,clear,0.3284,46
Aug,12,1,0.74,clear,0.3881,54
Aug,13,1,0.74,clear,0.4627,47
Aug,14,1,0.74,clear,0.3881,88
Aug,15,1,0.74,clear,0.2985,72
Aug,16,1,0.74,clear,0.3881,66
Aug,17,1,0.74,clear,0.3284,82
Aug,18,1,0.72,clear,0.2985,72
Aug,19,1,0.7,clear,0.2836,66
Aug,20,1,0.66,clear,0.194,21
Aug,21,1,0.64,clear,0.194,28
Aug,22,1,0.64,clear,0.2985,32
Aug,23,1,0.62,clear,0.2537,19
Aug,0,1,0.6,clear,0.194,13
Aug,1,1,0.58,clear,0.194,6
Aug,2,1,0.56,clear,0.194,2
Aug,3,1,0.56,clear,0.2836,2
Aug,4,1,0.54,clear,0.1642,0
Aug,5,1,0.54,clear,0.194,1
Aug,6,1,0.54,clear,0.194,3
Aug,7,1,0.6,clear,0.194,11
Aug,8,1,0.62,cloudy/misty,0,43
Aug,9,1,0.66,cloudy/misty,0,34
Aug,10,1,0.7,clear,0,56
Aug,11,1,0.7,clear,0.1045,62
Aug,12,1,0.7,clear,0.0896,60
Aug,13,1,0.72,clear,0.1045,70
Aug,14,1,0.72,clear,0.0896,149
Aug,15,1,0.72,clear,0.2239,178
Aug,16,1,0.72,clear,0.1343,133
Aug,17,1,0.72,clear,0.2239,133
Aug,18,1,0.72,clear,0.194,98
Aug,19,1,0.66,clear,0.2239,70
Aug,20,1,0.64,clear,0.2537,54
Aug,21,1,0.62,clear,0,38
Aug,22,1,0.62,clear,0.1343,46
Aug,23,1,0.62,clear,0.1343,19
Aug,0,1,0.62,clear,0.1343,9
Aug,1,1,0.6,clear,0.1045,7
Aug,2,1,0.58,clear,0.1343,2
Aug,3,1,0.58,clear,0.1343,0
Aug,4,1,0.56,clear,0.1045,0
Aug,5,1,0.56,clear,0.1045,1
Aug,6,1,0.56,clear,0,3
Aug,7,1,0.6,clear,0.0896,11
Aug,8,1,0.62,clear,0.1343,32
Aug,9,1,0.64,clear,0.2537,44
Aug,10,1,0.7,clear,0.2836,51
Aug,11,1,0.72,clear,0.2985,57
Aug,12,1,0.74,clear,0.3284,60
Aug,13,1,0.76,clear,0.4179,56
Aug,14,1,0.76,clear,0.4179,77
Aug,15,1,0.76,clear,0.4478,63
Aug,16,1,0.76,clear,0.4179,49
Aug,17,1,0.76,clear,0.3582,83
Aug,18,1,0.74,clear,0.2985,102
Aug,19,1,0.74,clear,0.2985,93
Aug,20,1,0.72,clear,0.2985,45
Aug,21,1,0.7,clear,0.3582,47
Aug,22,1,0.7,clear,0.3582,41
Aug,23,1,0.68,clear,0.2985,16
Aug,0,1,0.68,clear,0.2985,11
Aug,1,1,0.68,clear,0.3881,4
Aug,2,1,0.68,clear,0.3881,3
Aug,3,1,0.66,clear,0.3284,2
Aug,4,1,0.66,clear,0.3881,1
Aug,5,1,0.66,clear,0.4179,1
Aug,6,1,0.66,clear,0.3284,1
Aug,7,1,0.68,cloudy/misty,0.3284,17
Aug,8,1,0.7,cloudy/misty,0.2985,23
Aug,9,1,0.72,cloudy/misty,0.2985,21
Aug,10,1,0.74,cloudy/misty,0.2985,37
Aug,11,1,0.7,light rain/snow,0,39
Aug,12,1,0.7,light rain/snow,0,9
Aug,13,1,0.7,clear,0.1045,7
Aug,14,1,0.72,cloudy/misty,0,27
Aug,15,1,0.74,cloudy/misty,0,28
Aug,16,1,0.72,clear,0,16
Aug,17,1,0.72,clear,0,28
Aug,18,1,0.72,cloudy/misty,0.1343,31
Aug,19,1,0.66,cloudy/misty,0.3284,31
Aug,20,1,0.64,clear,0.3582,33
Aug,21,1,0.64,clear,0.2836,29
Aug,22,1,0.62,clear,0,21
Aug,23,1,0.62,clear,0.0896,15
Aug,0,1,0.62,clear,0.1343,9
Aug,1,1,0.62,clear,0,10
Aug,2,1,0.62,clear,0.1343,4
Aug,3,1,0.6,clear,0.1045,3
Aug,4,1,0.62,clear,0,2
Aug,5,1,0.62,cloudy/misty,0,3
Aug,6,1,0.62,clear,0,5
Aug,7,1,0.64,clear,0,3
Aug,8,1,0.66,clear,0.1045,17
Aug,9,1,0.7,clear,0,39
Aug,10,1,0.74,clear,0.0896,34
Aug,11,1,0.76,cloudy/misty,0,63
Aug,12,1,0.76,cloudy/misty,0.1045,70
Aug,13,1,0.78,cloudy/misty,0.1045,72
Aug,14,1,0.8,clear,0,55
Aug,15,1,0.8,cloudy/misty,0.194,53
Aug,16,1,0.78,clear,0.1045,50
Aug,17,1,0.74,clear,0.2537,56
Aug,18,1,0.74,cloudy/misty,0.1343,40
Aug,19,1,0.72,clear,0.1045,55
Aug,20,1,0.72,clear,0.0896,39
Aug,21,1,0.72,clear,0.1642,38
Aug,22,1,0.72,clear,0.1045,26
Aug,23,1,0.7,clear,0.0896,22
Aug,0,0,0.7,clear,0.1045,33
Aug,1,0,0.7,clear,0.1642,13
Aug,2,0,0.7,clear,0.194,18
Aug,3,0,0.7,cloudy/misty,0.2239,8
Aug,4,0,0.7,cloudy/misty,0.2239,1
Aug,5,0,0.7,cloudy/misty,0.2985,1
Aug,6,0,0.7,cloudy/misty,0.2985,3
Aug,7,0,0.7,cloudy/misty,0.3582,2
Aug,8,0,0.7,cloudy/misty,0.2537,14
Aug,9,0,0.7,cloudy/misty,0.4179,28
Aug,10,0,0.7,cloudy/misty,0.4627,51
Aug,11,0,0.66,light rain/snow,0.4179,15
Aug,12,0,0.66,light rain/snow,0.4925,11
Aug,13,0,0.66,light rain/snow,0.3881,10
Aug,14,0,0.64,light rain/snow,0.5522,4
Aug,15,0,0.64,light rain/snow,0.5522,2
Aug,16,0,0.64,light rain/snow,0.5224,10
Aug,17,0,0.64,light rain/snow,0.8358,2
Aug,7,0,0.62,light rain/snow,0.3582,0
Aug,8,0,0.62,light rain/snow,0.4179,2
Aug,9,0,0.66,clear,0.4179,7
Aug,10,0,0.7,clear,0.6119,27
Aug,11,0,0.7,clear,0.3881,59
Aug,12,0,0.74,clear,0.3881,88
Aug,13,0,0.76,clear,0.3582,129
Aug,14,0,0.78,clear,0.4179,157
Aug,15,0,0.78,clear,0.3582,155
Aug,16,0,0.8,clear,0.3881,196
Aug,17,0,0.76,clear,0.2985,145
Aug,18,0,0.74,clear,0.2239,145
Aug,19,0,0.72,clear,0.1045,140
Aug,20,0,0.72,clear,0.1045,64
Aug,21,0,0.66,clear,0.1343,60
Aug,22,0,0.64,clear,0.1045,25
Aug,23,0,0.62,clear,0.1045,16
Aug,0,1,0.62,clear,0.1045,13
Aug,1,1,0.6,clear,0.1045,5
Aug,2,1,0.6,clear,0.194,8
Aug,3,1,0.6,clear,0.1045,1
Aug,4,1,0.56,clear,0.1343,0
Aug,5,1,0.56,clear,0.1343,0
Aug,6,1,0.56,clear,0.1343,3
Aug,7,1,0.6,clear,0.2239,11
Aug,8,1,0.62,clear,0.2537,20
Aug,9,1,0.62,clear,0.2537,22
Aug,10,1,0.66,clear,0.2239,42
Aug,11,1,0.66,clear,0.1642,38
Aug,12,1,0.68,cloudy/misty,0.1642,48
Aug,13,1,0.7,cloudy/misty,0,48
Aug,14,1,0.7,clear,0,55
Aug,15,1,0.7,clear,0.1642,56
Aug,16,1,0.72,clear,0.1642,56
Aug,17,1,0.7,cloudy/misty,0.2239,67
Aug,18,1,0.66,clear,0.2537,60
Aug,19,1,0.66,clear,0.2537,50
Aug,20,1,0.64,clear,0.1642,50
Aug,21,1,0.64,clear,0.194,34
Aug,22,1,0.62,clear,0.1343,23
Aug,23,1,0.6,clear,0.0896,19
Aug,0,1,0.56,clear,0.1343,10
Aug,1,1,0.56,clear,0.1045,6
Aug,2,1,0.54,clear,0.1045,2
Aug,3,1,0.54,clear,0.194,2
Aug,4,1,0.52,clear,0.1642,0
Aug,5,1,0.52,clear,0.0896,1
Aug,6,1,0.54,clear,0.1045,4
Aug,7,1,0.56,clear,0.1343,19
Aug,8,1,0.62,clear,0.1343,34
Aug,9,1,0.66,clear,0.2239,38
Aug,10,1,0.7,clear,0.2239,28
Aug,11,1,0.72,clear,0.194,60
Aug,12,1,0.72,clear,0,65
Aug,13,1,0.74,clear,0.1045,59
Aug,14,1,0.74,clear,0.1642,58
Aug,15,1,0.74,clear,0.2239,34
Aug,16,1,0.74,clear,0.1642,42
Aug,17,1,0.72,clear,0.194,62
Aug,18,1,0.7,clear,0.1642,60
Aug,19,1,0.66,clear,0.0896,68
Aug,20,1,0.66,clear,0,39
Aug,21,1,0.64,clear,0.0896,43
Aug,22,1,0.62,clear,0,22
Aug,23,1,0.62,clear,0,19
Aug,0,1,0.6,clear,0,8
Aug,1,1,0.6,clear,0,2
Aug,2,1,0.56,clear,0,1
Aug,3,1,0.56,clear,0,2
Aug,4,1,0.56,clear,0,0
Aug,5,1,0.54,clear,0.0896,2
Aug,6,1,0.54,clear,0,4
Aug,7,1,0.6,clear,0,12
Aug,8,1,0.62,clear,0,27
Aug,9,1,0.64,clear,0.0896,27
Aug,10,1,0.7,clear,0.1045,33
Aug,11,1,0.72,clear,0.1343,28
Aug,12,1,0.74,clear,0.1343,68
Aug,13,1,0.74,clear,0.1045,39
Aug,14,1,0.74,clear,0.1343,48
Aug,15,1,0.74,clear,0.1343,34
Aug,16,1,0.74,clear,0.1343,46
Aug,17,1,0.72,clear,0.1343,83
Aug,18,1,0.7,clear,0.2239,70
Aug,19,1,0.84,clear,0.2537,53
Aug,20,1,0.66,clear,0.1343,30
Aug,21,1,0.66,clear,0.0896,27
Aug,22,1,0.64,clear,0,20
Aug,23,1,0.6,clear,0.1045,24
Sept,0,1,0.6,clear,0.1045,18
Sept,1,1,0.6,clear,0.0896,7
Sept,2,1,0.58,clear,0.0896,14
Sept,3,1,0.58,clear,0.0896,7
Sept,4,1,0.56,clear,0.0896,0
Sept,5,1,0.56,clear,0.0896,1
Sept,6,1,0.6,clear,0,2
Sept,7,1,0.6,clear,0,7
Sept,8,1,0.62,clear,0.1343,31
Sept,9,1,0.64,clear,0.1045,29
Sept,10,1,0.68,clear,0.1343,46
Sept,11,1,0.72,clear,0.1343,51
Sept,12,1,0.72,cloudy/misty,0.1343,64
Sept,13,1,0.72,cloudy/misty,0.0896,50
Sept,14,1,0.72,light rain/snow,0.2537,54
Sept,15,1,0.72,clear,0.1343,39
Sept,16,1,0.74,clear,0.194,55
Sept,17,1,0.72,clear,0.2537,61
Sept,18,1,0.72,clear,0.2239,69
Sept,19,1,0.7,clear,0.1642,79
Sept,20,1,0.66,clear,0.2239,33
Sept,21,1,0.66,cloudy/misty,0.194,17
Sept,22,1,0.66,cloudy/misty,0.2239,34
Sept,23,1,0.64,clear,0.2537,15
Sept,0,1,0.64,clear,0.194,6
Sept,1,1,0.62,light rain/snow,0.1045,4
Sept,2,1,0.62,light rain/snow,0.1045,9
Sept,3,1,0.6,cloudy/misty,0.1642,4
Sept,4,1,0.6,clear,0.0896,2
Sept,5,1,0.6,cloudy/misty,0.1343,0
Sept,6,1,0.6,clear,0.1343,3
Sept,7,1,0.6,clear,0.1045,6
Sept,8,1,0.62,clear,0.194,22
Sept,9,1,0.62,cloudy/misty,0.1045,30
Sept,10,1,0.64,cloudy/misty,0.1642,34
Sept,11,1,0.66,cloudy/misty,0.1045,51
Sept,12,1,0.66,cloudy/misty,0.2239,82
Sept,13,1,0.68,cloudy/misty,0.1343,72
Sept,14,1,0.7,cloudy/misty,0.1045,75
Sept,15,1,0.7,cloudy/misty,0.2537,69
Sept,16,1,0.7,cloudy/misty,0.1343,82
Sept,17,1,0.68,cloudy/misty,0.1642,78
Sept,18,1,0.68,cloudy/misty,0.194,50
Sept,19,1,0.66,clear,0.1343,67
Sept,20,1,0.64,clear,0,38
Sept,21,1,0.64,cloudy/misty,0.0896,28
Sept,22,1,0.64,cloudy/misty,0.1642,33
Sept,23,1,0.64,cloudy/misty,0.1642,30
Sept,0,0,0.64,cloudy/misty,0.1045,22
Sept,1,0,0.64,cloudy/misty,0.2537,17
Sept,2,0,0.64,cloudy/misty,0.2239,15
Sept,3,0,0.62,clear,0.1642,17
Sept,4,0,0.62,clear,0.1642,3
Sept,5,0,0.62,clear,0.194,3
Sept,6,0,0.62,clear,0.1642,4
Sept,7,0,0.62,clear,0.194,5
Sept,8,0,0.64,clear,0.1642,24
Sept,9,0,0.66,cloudy/misty,0.2537,83
Sept,10,0,0.66,light rain/snow,0.2537,90
Sept,11,0,0.66,light rain/snow,0.2836,66
Sept,12,0,0.7,clear,0.2239,97
Sept,13,0,0.7,clear,0.2239,153
Sept,14,0,0.72,cloudy/misty,0.1642,204
Sept,15,0,0.72,clear,0.1642,187
Sept,16,0,0.72,clear,0.194,186
Sept,17,0,0.72,clear,0.2239,170
Sept,18,0,0.72,clear,0.1642,160
Sept,19,0,0.7,clear,0.1343,147
Sept,20,0,0.7,clear,0.1642,99
Sept,21,0,0.68,clear,0.1343,71
Sept,22,0,0.68,clear,0.1045,66
Sept,23,0,0.66,clear,0.1343,46
Sept,0,0,0.66,clear,0.194,33
Sept,1,0,0.66,clear,0.1343,37
Sept,2,0,0.66,clear,0.194,17
Sept,3,0,0.64,clear,0.194,20
Sept,4,0,0.64,clear,0.1642,0
Sept,5,0,0.64,clear,0.1343,1
Sept,6,0,0.64,clear,0.2239,0
Sept,7,0,0.66,clear,0.194,10
Sept,8,0,0.66,clear,0.1642,21
Sept,9,0,0.66,clear,0.1642,87
Sept,10,0,0.7,clear,0.1343,150
Sept,11,0,0.74,clear,0.1642,174
Sept,12,0,0.76,clear,0.1642,214
Sept,13,0,0.78,cloudy/misty,0.2836,245
Sept,14,0,0.78,clear,0.3284,205
Sept,15,0,0.78,clear,0.2836,218
Sept,16,0,0.8,clear,0.2239,196
Sept,17,0,0.76,clear,0.2239,204
Sept,18,0,0.76,clear,0.194,187
Sept,19,0,0.74,clear,0.194,178
Sept,20,0,0.74,clear,0.2985,104
Sept,21,0,0.72,clear,0.2537,104
Sept,22,0,0.72,cloudy/misty,0.2836,70
Sept,23,0,0.72,cloudy/misty,0.1642,46
Sept,0,0,0.7,cloudy/misty,0.2239,31
Sept,1,0,0.68,cloudy/misty,0.1045,19
Sept,2,0,0.68,cloudy/misty,0.1642,17
Sept,3,0,0.68,cloudy/misty,0.2985,4
Sept,4,0,0.68,cloudy/misty,0.2836,3
Sept,5,0,0.66,cloudy/misty,0.1642,2
Sept,6,0,0.66,cloudy/misty,0.1343,6
Sept,7,0,0.66,clear,0.1642,11
Sept,8,0,0.66,cloudy/misty,0.194,45
Sept,9,0,0.68,light rain/snow,0.1642,63
Sept,10,0,0.7,cloudy/misty,0.1642,107
Sept,11,0,0.7,cloudy/misty,0.1642,101
Sept,12,0,0.72,cloudy/misty,0.194,141
Sept,13,0,0.74,cloudy/misty,0.1343,154
Sept,14,0,0.74,clear,0.1642,145
Sept,15,0,0.68,cloudy/misty,0.2836,111
Sept,16,0,0.68,cloudy/misty,0.2836,92
Sept,17,0,0.66,cloudy/misty,0.1045,37
Sept,18,0,0.66,clear,0.0896,31
Sept,19,0,0.66,light rain/snow,0.1045,52
Sept,20,0,0.66,light rain/snow,0.2537,26
Sept,21,0,0.66,cloudy/misty,0.2985,20
Sept,22,0,0.6,cloudy/misty,0.5821,15
Sept,23,0,0.56,light rain/snow,0.3881,3
Sept,0,1,0.54,light rain/snow,0.3582,1
