Age,Experience,Income,Family,AvgAmt,Education,Subscriber
48,22,133,2,3.1,Master,Yes
59,34,19,2,0.5,Master,No
41,17,83,4,2.67,Bachelor,No
42,18,39,3,2.1,PhD,No
62,37,38,3,0.5,Master,No
62,36,63,1,2.5,PhD,No
51,24,85,3,2,Master,No
48,24,14,4,1,Bachelor,No
56,32,64,4,1.5,Bachelor,No
62,38,124,1,3.8,Bachelor,No
53,29,20,1,0.2,Bachelor,No
62,38,33,3,0.1,PhD,No
28,4,80,3,2.5,Bachelor,No
61,35,35,2,0.2,PhD,No
48,24,74,3,0.7,Bachelor,No
50,25,32,2,0.7,Master,No
58,33,73,4,0.7,Bachelor,No
53,29,41,2,0.8,Bachelor,No
65,40,18,1,1.5,Master,No
27,0,28,4,1.5,Master,No
50,23,64,1,2.67,Master,No
50,25,44,2,0.7,Master,No
41,16,109,3,1,Bachelor,No
43,19,71,3,0.3,PhD,No
55,29,79,2,1.1,Bachelor,No
33,9,30,2,1,Master,No
44,19,82,2,0.4,Bachelor,No
47,20,101,3,2,Master,No
43,18,13,2,0.1,Master,No
59,33,59,3,1.4,PhD,No
65,40,64,2,1.5,Bachelor,No
28,2,188,2,4.5,Bachelor,No
58,32,28,2,0.3,Bachelor,No
33,8,120,2,4.2,PhD,Yes
24,0,131,1,5.4,Bachelor,No
46,20,19,3,0.5,Master,No
26,0,44,4,1.3,PhD,No
47,21,49,3,2.2,Master,No
32,6,99,2,4.5,PhD,No
58,28,95,1,3,PhD,No
32,7,81,4,1.8,PhD,No
46,20,73,2,0.8,PhD,No
35,11,193,2,6.5,Bachelor,No
53,27,115,2,0.5,PhD,Yes
55,30,41,2,0.6,PhD,No
63,37,80,2,1.7,PhD,No
45,20,90,4,1.1,Master,No
58,32,41,1,0.2,Bachelor,No
50,24,102,2,6.3,Bachelor,No
37,13,59,1,1.5,PhD,No
25,1,69,3,0.3,PhD,No
52,26,83,1,3.1,Bachelor,Yes
26,0,49,3,2.4,Master,No
35,11,180,1,3.6,PhD,Yes
58,32,61,3,2.2,PhD,No
37,11,59,4,0.2,PhD,No
35,10,85,4,2.1,PhD,No
31,7,13,1,0.5,PhD,No
58,34,151,3,0.6,Master,Yes
43,16,44,3,1,Master,No
43,18,53,3,0.8,PhD,No
54,30,133,1,5,Master,Yes
53,27,31,3,0.9,PhD,No
32,7,101,4,2.2,Master,No
37,13,61,3,2.8,Bachelor,No
34,10,68,3,2.6,Master,No
51,26,21,4,0.8,Bachelor,No
49,25,149,2,0.4,Bachelor,No
54,24,75,1,1.4,PhD,No
37,12,55,1,2.5,PhD,No
57,32,81,2,3.7,Bachelor,No
37,12,179,1,8.6,Bachelor,No
32,7,81,2,3.4,Master,Yes
48,22,42,1,1.2,Master,No
44,20,199,2,6.67,Bachelor,No
50,23,18,1,0.5,Master,No
44,19,28,1,0.3,PhD,No
54,28,80,4,2.6,PhD,No
37,13,79,1,3.6,Master,No
34,7,52,2,1,Master,No
32,6,18,2,0.3,Master,No
63,38,52,4,1.7,Bachelor,No
56,30,15,4,0.7,PhD,No
37,12,84,4,0.7,PhD,No
66,41,114,1,0.8,PhD,No
38,13,41,3,0.5,PhD,No
35,9,29,3,0.9,Bachelor,No
61,36,23,1,0.1,Bachelor,No
52,26,84,1,2.4,Bachelor,No
57,32,60,3,1.7,Bachelor,No
47,20,13,3,0.67,Master,No
50,25,45,2,0.6,PhD,No
36,11,83,1,2.8,Bachelor,No
45,21,102,4,4.7,Master,Yes
58,34,58,4,2.3,PhD,No
27,1,134,1,1.7,Master,Yes
27,1,130,3,2.9,Master,Yes
48,24,148,2,3.3,Bachelor,No
46,21,92,1,0.2,Master,No
32,8,142,4,6.2,Master,Yes
54,29,62,4,0.7,Bachelor,No
31,5,50,1,1.5,Bachelor,No
42,17,29,1,0.6,PhD,No
30,5,85,2,2.5,Bachelor,No
41,16,78,4,0.4,Bachelor,No
44,19,85,4,1.9,PhD,No
37,13,89,2,1.7,Master,No
51,25,33,3,0.9,PhD,No
30,6,42,1,2.1,PhD,No
36,11,31,4,1.7,Bachelor,No
65,40,143,4,6.6,Master,Yes
33,7,35,4,0.8,Bachelor,No
58,34,22,1,0.1,Master,No
34,10,45,1,1.7,Bachelor,No
38,13,119,2,3.3,Bachelor,No
59,35,43,4,1.3,Bachelor,No
37,11,75,3,0.9,Master,No
59,35,121,1,4.3,Bachelor,No
47,23,63,1,0.8,PhD,No
48,24,58,2,1.7,Bachelor,No
38,12,184,3,8,Bachelor,Yes
34,10,155,2,6.5,Bachelor,No
44,17,69,3,2.67,Master,No
33,7,188,2,7,Master,Yes
47,21,38,3,0.6,Master,No
41,16,9,2,0.3,Master,No
36,11,69,4,2.1,PhD,No
28,4,199,1,6.33,Bachelor,No
59,35,38,1,0.8,Bachelor,No
43,19,129,1,5,Bachelor,No
56,31,59,2,1.9,Master,No
28,3,115,1,1.9,Bachelor,No
62,37,83,4,0.1,Master,No
40,16,65,2,3.2,Bachelor,No
34,9,72,3,2.3,Bachelor,No
52,28,72,1,1.6,PhD,No
40,14,63,3,0.5,PhD,No
27,1,64,4,1.8,Master,No
52,26,194,1,1.7,Bachelor,No
39,14,104,1,4,PhD,No
52,26,180,1,1.7,Bachelor,No
50,23,18,2,1,Master,No
40,14,93,1,2.8,PhD,No
35,11,32,1,1.33,Bachelor,No
39,13,68,3,2.1,Bachelor,No
25,0,38,2,1.6,PhD,No
33,7,115,1,2.7,Master,No
26,0,161,2,7.2,Bachelor,No
46,21,154,2,2.8,Bachelor,No
27,3,68,4,0,Bachelor,No
55,25,44,3,1,PhD,No
52,28,149,2,0.4,Bachelor,No
59,34,103,1,2.6,Bachelor,No
63,39,41,4,1.3,Master,No
61,35,113,2,2.8,Bachelor,No
58,34,48,4,1.3,Master,No
29,3,69,4,1.8,Master,No
51,27,43,4,1.1,Master,No
59,34,19,1,0.3,PhD,No
41,17,65,3,2.1,PhD,No
59,35,32,3,0.4,Master,No
52,28,20,1,0.3,Bachelor,No
39,13,25,2,0.8,PhD,No
45,19,70,1,2.8,Bachelor,No
59,35,70,4,2.3,PhD,No
49,22,103,3,2,Master,No
48,22,162,3,1.4,Bachelor,Yes
61,36,61,2,2.8,Bachelor,No
31,7,170,1,6,Bachelor,No
42,16,49,1,2.8,Bachelor,No
35,5,108,2,2.75,PhD,Yes
57,27,62,3,2,PhD,No
54,28,102,3,1.7,Master,No
61,37,141,3,0.7,Bachelor,Yes
60,36,8,2,1,Bachelor,No
59,35,91,2,1.6,Bachelor,No
62,37,10,3,0.5,Bachelor,No
26,1,35,2,1.7,Master,No
41,17,71,3,0.3,PhD,No
65,40,59,3,2.4,Bachelor,No
25,0,14,2,0.9,PhD,No
25,1,122,2,0.2,Bachelor,No
27,3,81,3,1.5,Bachelor,No
65,39,35,1,0.5,PhD,No
60,34,83,2,1.4,Bachelor,No
29,5,121,1,1.5,Bachelor,No
32,6,35,3,1,Bachelor,No
32,8,140,4,6.6,PhD,Yes
41,15,88,1,2.8,PhD,No
52,26,70,2,1.1,Bachelor,No
40,16,63,1,1.5,PhD,No
39,15,125,1,3.5,Bachelor,No
34,8,21,4,1,Bachelor,No
34,8,75,2,1.8,Bachelor,No
34,10,38,1,1.33,Bachelor,No
41,17,58,4,2.67,Bachelor,No
59,35,31,3,0.4,Master,No
40,14,18,4,1.5,PhD,No
52,27,29,1,1.5,Master,No
37,11,29,2,1.4,PhD,No
39,13,69,3,0.1,Bachelor,No
49,23,121,1,4.9,Bachelor,No
63,39,64,1,1.8,PhD,No
34,9,84,4,2.2,Master,No
51,25,65,3,0.7,Master,No
61,36,85,3,1.8,Master,No
56,32,44,3,1.5,Bachelor,No
62,38,174,1,4.7,Bachelor,No
56,30,178,1,2.9,Bachelor,No
58,32,55,4,2.5,Bachelor,No
58,33,25,4,0.9,Master,No
50,26,21,1,0.2,Bachelor,No
44,20,72,3,0.3,PhD,No
49,23,129,1,0.3,Bachelor,No
31,7,18,1,0.4,PhD,No
49,25,91,4,1.4,Master,No
43,18,38,1,0.5,PhD,No
31,5,21,3,1,Bachelor,No
66,41,38,1,1.1,PhD,No
41,17,154,1,1.7,Bachelor,No
39,14,178,1,4.1,Bachelor,No
46,21,85,1,0.2,Master,No
57,33,93,2,1.6,Bachelor,No
59,35,151,2,6,Bachelor,No
30,4,78,4,2.2,Master,No
26,2,135,1,1.5,Bachelor,No
46,21,40,1,0.3,Bachelor,No
66,41,80,4,0.1,Master,No
50,25,18,2,0,Bachelor,No
61,35,74,2,0.7,Master,No
37,7,94,4,1.8,PhD,No
51,25,173,1,0.5,Master,Yes
56,32,88,4,1,Master,No
58,34,82,1,4.3,Bachelor,No
41,15,54,3,2.1,Bachelor,No
35,9,45,3,0.9,Bachelor,No
38,14,39,1,2,Master,No
26,2,20,4,1,Bachelor,No
35,5,93,4,1.8,PhD,No
36,11,85,3,1.2,PhD,No
26,2,95,3,0.8,Bachelor,No
53,28,48,2,1.9,Master,No
56,32,22,1,1.2,PhD,No
44,14,33,1,0.75,PhD,No
47,23,40,2,2.1,PhD,No
32,8,30,4,0.4,Master,No
52,27,22,4,0.8,Bachelor,No
39,14,20,1,0.6,PhD,No
47,20,49,3,2.5,Master,No
35,9,25,3,0.1,Master,No
26,0,150,2,7.2,Bachelor,No
43,19,32,4,0.3,Bachelor,No
52,28,9,2,0.2,Bachelor,No
30,5,23,2,0.9,PhD,No
36,12,18,4,1,Bachelor,No
48,22,42,3,0.6,Master,No
36,10,39,1,2,Bachelor,No
58,34,84,4,1.6,Master,No
35,11,101,3,3.8,PhD,Yes
59,35,43,4,0.4,Bachelor,No
36,10,28,4,1,Bachelor,No
45,21,59,2,2.5,Bachelor,No
56,30,29,4,1.5,PhD,No
46,21,39,2,1.3,Bachelor,No
26,0,42,4,1.3,PhD,No
37,11,24,4,1,Bachelor,No
44,20,62,3,0.3,PhD,No
44,20,33,4,0.3,Bachelor,No
33,7,73,1,2.5,Bachelor,No
34,10,88,2,0,Bachelor,No
35,11,58,3,2.8,Bachelor,No
48,24,48,2,2.1,PhD,No
58,32,40,1,2.8,Master,No
30,6,160,1,4.3,Bachelor,No
62,37,39,3,1.5,Bachelor,No
40,14,53,1,2,Bachelor,No
42,16,32,3,0.5,Master,No
43,19,32,3,0.6,Master,No
58,34,11,2,0.3,Bachelor,No
36,12,123,2,3,PhD,Yes
29,4,184,4,2.2,PhD,Yes
49,23,60,3,0.7,Master,No
60,34,41,3,2.2,PhD,No
58,32,99,2,1.4,Bachelor,No
50,24,83,3,3,Master,No
46,22,134,2,3.3,Bachelor,No
45,19,85,2,1.7,Master,No
32,6,41,3,0.9,Bachelor,No
42,17,44,1,0.3,PhD,No
30,6,62,1,0.1,Bachelor,No
60,36,149,1,4.7,Bachelor,No
46,21,115,2,4.2,PhD,Yes
32,6,25,3,1,Bachelor,No
56,32,84,2,1.6,Bachelor,No
56,31,81,2,0,PhD,No
30,6,181,1,4.3,Bachelor,No
52,28,62,1,1.8,PhD,No
31,7,11,1,0.5,PhD,No
37,12,60,4,2.1,PhD,No
30,6,42,1,2.1,PhD,No
29,4,83,4,2.2,Master,No
49,24,109,1,0.6,Bachelor,No
49,23,70,1,0.3,Bachelor,No
65,39,25,2,0.4,Bachelor,No
54,24,72,3,1.4,PhD,No
36,10,183,2,0,Bachelor,No
56,30,44,4,2.5,Bachelor,No
34,8,52,4,0.2,Bachelor,No
33,9,18,4,0.4,Master,No
59,35,40,4,0.4,Bachelor,No
49,23,174,3,4.6,Master,Yes
61,34,41,4,2.5,Master,No
31,6,81,2,2.5,Bachelor,No
45,21,128,1,4.7,Bachelor,No
35,10,135,3,4.8,Master,Yes
37,11,65,2,2.4,Master,No
58,32,145,2,0.5,Bachelor,No
49,25,65,2,1,PhD,No
63,39,119,1,2.9,Bachelor,No
55,31,124,2,0.3,Bachelor,No
38,12,33,4,1.5,PhD,No
45,19,41,1,0.2,Bachelor,No
44,20,105,1,4.7,Bachelor,No
58,32,130,2,2.7,Bachelor,No
56,31,80,4,1.3,PhD,No
37,13,115,1,0.8,Master,No
50,24,62,2,0.8,PhD,No
34,8,165,1,7,PhD,Yes
51,25,34,3,0.6,Master,No
49,24,18,1,0.4,PhD,No
33,7,44,1,0.3,Bachelor,No
61,35,25,1,0.8,Master,No
41,16,52,2,2.2,PhD,No
50,24,133,4,1.4,Master,Yes
41,17,71,2,3.2,Bachelor,No
38,12,61,4,0.2,PhD,No
51,27,62,2,3.2,PhD,No
63,39,33,3,0.1,PhD,No
55,30,28,2,2,Master,No
46,22,53,4,1.9,Bachelor,No
27,3,69,3,0.7,Master,No
59,35,165,2,6,Bachelor,No
26,0,75,3,0.3,PhD,No
61,36,54,3,1.5,Bachelor,No
44,19,142,1,1.5,PhD,Yes
53,29,53,4,0.1,PhD,No
34,9,41,1,1,Bachelor,No
40,15,43,4,1.7,Bachelor,No
56,32,79,3,2.67,Bachelor,No
57,32,24,2,0.2,PhD,No
43,19,73,3,2.33,Bachelor,No
38,13,129,3,4.1,PhD,Yes
60,34,50,3,2.2,PhD,No
54,30,28,2,0.8,Bachelor,No
51,26,64,4,1.8,PhD,No
41,15,49,3,0.9,PhD,No
25,1,121,1,5.4,Bachelor,No
58,28,58,3,2,PhD,No
61,35,51,3,1.4,PhD,No
56,31,61,4,0.9,Bachelor,No
43,19,35,1,0.3,PhD,No
42,12,39,3,2,PhD,No
48,22,74,1,1.4,PhD,No
45,20,201,2,2.8,Bachelor,No
40,15,81,2,0.4,Bachelor,No
43,18,44,1,2.4,Bachelor,No
52,26,19,1,1.4,PhD,No
54,29,85,4,1.3,PhD,No
26,1,74,4,2.2,Bachelor,No
26,0,54,3,1.1,Master,No
33,8,58,2,2.5,Bachelor,No
40,15,18,2,0.1,Master,No
64,40,88,1,3.8,Bachelor,No
62,37,19,3,0.5,Bachelor,No
54,28,49,1,2.2,PhD,No
34,9,101,3,0.6,Master,No
40,16,138,2,6.1,Bachelor,No
41,16,25,2,0.1,Master,No
48,22,120,1,0,Bachelor,No
46,22,153,2,7.5,Bachelor,No
51,26,28,1,1.3,Master,No
30,4,110,1,2.9,PhD,No
65,39,94,1,2,Bachelor,No
49,24,48,1,1.3,Master,No
29,5,123,2,0.6,Bachelor,No
36,10,33,4,1.2,Master,No
50,25,42,2,0.7,Master,No
41,16,68,3,3,Bachelor,No
42,16,28,4,1.5,PhD,No
37,11,42,3,0.5,PhD,No
31,5,28,1,0.3,Bachelor,No
40,15,73,3,3,Bachelor,No
36,12,89,2,2.7,Bachelor,No
64,39,82,4,3.4,Master,No
37,13,83,2,1.7,Master,No
43,19,121,1,0.7,Master,Yes
57,33,28,1,1.2,PhD,No
62,36,39,2,0.3,Bachelor,No
63,38,110,3,1.8,Master,No
57,27,55,1,1.4,PhD,No
59,35,111,1,4.3,Bachelor,No
47,23,94,1,4.7,Bachelor,No
26,0,85,2,1.6,PhD,No
59,33,81,2,1.4,Bachelor,No
45,20,94,3,0.5,PhD,No
33,8,162,1,8.6,Bachelor,No
61,35,80,4,1.7,PhD,No
54,29,70,3,2,Master,No
46,22,19,3,0.5,Bachelor,No
28,4,112,2,1.6,Master,Yes
52,26,109,1,2.4,Bachelor,No
26,0,12,1,0.1,Master,No
49,24,33,3,1.7,Master,No
42,18,49,2,1.7,Bachelor,No
51,26,42,1,1.3,Master,No
39,13,41,2,0.3,Bachelor,No
44,20,43,1,0.7,Bachelor,No
29,5,64,4,0,Bachelor,No
47,23,19,1,1,Bachelor,No
53,27,65,1,2.2,PhD,No
29,3,53,4,1.8,PhD,No
47,21,32,3,1.5,Bachelor,No
45,19,22,3,1.5,Bachelor,No
63,37,39,2,0.7,PhD,No
39,13,59,4,0.2,PhD,No
29,1,50,2,1.75,PhD,No
50,26,19,1,0.9,PhD,No
51,27,55,1,1.6,Master,No
58,28,81,1,3,PhD,No
39,14,108,3,1.2,PhD,No
46,20,122,3,3,PhD,Yes
32,6,98,2,4.5,PhD,No
53,27,110,1,4.9,Bachelor,No
29,5,33,1,1.8,Master,No
41,17,34,1,0.7,Bachelor,No
41,16,69,1,0.1,Master,No
58,32,41,4,2.5,Bachelor,No
45,19,60,2,0.4,PhD,No
37,13,95,2,1.7,Master,No
58,28,73,1,1.4,PhD,No
58,32,41,3,2.2,PhD,No
31,1,68,4,4,PhD,No
59,33,64,4,1.7,Master,No
38,11,29,4,1,Master,No
29,5,31,1,1.8,Master,No
40,15,54,3,0.8,PhD,No
57,27,63,4,2,PhD,No
50,26,92,1,2.6,Master,No
29,5,135,3,5.3,Bachelor,Yes
34,9,195,2,3,Bachelor,No
36,10,45,4,0.2,Bachelor,No
51,26,72,1,2.9,Bachelor,No
27,1,98,4,2.3,PhD,No
48,23,30,3,1.7,Master,No
32,6,78,1,2.9,PhD,No
48,23,43,3,1.7,Master,No
34,8,85,1,2.5,Bachelor,No
24,0,38,1,1,PhD,No
55,25,58,4,2,PhD,No
51,25,92,1,1.9,Master,No
30,5,13,4,0.5,PhD,No
45,21,218,2,6.67,Bachelor,No
64,40,75,3,2,PhD,No
29,3,40,1,1.9,PhD,No
30,4,15,4,0.4,Bachelor,No
63,39,24,2,0.3,PhD,No
65,40,49,3,0.5,Master,No
28,4,83,3,0.8,Bachelor,No
